id,createdAt,listing,state,rating,content,type,transaction,sentiment
91e6289e-285d-4680-82b1-f8902376d716,2021-11-04 07:13:25.165256+00:00,,public,5,"Cette location avec Maylis s’est très bien passée. 
Maylis est arrangeante et répond rapidement aux messages ☺️",ofCustomer,Transaction object (cfa75a34-ca3f-4e29-91fd-63717d9f84f7),POSITIVE
ae15334c-645d-47a5-af63-c56a67531833,2021-11-03 13:05:40.716015+00:00,,public,5,"Super ! Guénaëlle est arrangeante sur le lieu de rendez-vous, et rapide pour retourner la robe. Je recommande ! :-)",ofCustomer,Transaction object (6b191787-4280-4cba-9aa3-de13cd9cb2a9),POSITIVE
8c148f55-ac52-45a6-947f-c33b1c4773aa,2021-11-03 10:11:46.043596+00:00,,public,5,"Alix-Anne a été parfaite ! On s’est arrangé pour que la combi ne passe pas par la poste, elle a voyagé entre des mains d’amies à toutes les deux, un bonheur d’avoir eu faire à Alix Anne ! Merci encore pour avoir pris soin de la combi 😍 à très vite ",ofCustomer,Transaction object (abfba3f3-f28c-4236-b282-359483816238),POSITIVE
0c2a5142-a094-4279-a01e-1b78133f2af7,2021-11-02 22:59:23.293115+00:00,Chapeau Les Petites Mésanges | 63aa0087-babe-4244-a19c-654bc2f4fdcf,public,5,Merci encore pour la capeline Anne-Cécile et votre flexibilité ! Je n'ai eu que des compliments !,ofProvider,Transaction object (089048ee-1043-49cd-9e29-47a83bff6bbd),POSITIVE
7a5ea213-8f2d-4c87-aa25-ebd86a7ac3c3,2021-11-02 09:33:09.057690+00:00,Veste rouge Claudie Pierlot | 5fa3ba59-20a2-4fea-8ecb-2e596684ba02,public,5,"Très jolie veste, que des compliments reçus! Merci Isaure !",ofProvider,Transaction object (0d509a27-b42e-41a0-8bf2-f43ff84b9a61),POSITIVE
33d27f22-10f3-4b99-ae70-005150702e65,2021-11-02 09:32:13.768887+00:00,"Robe mars bleue Apoluze, T.36 | acccef11-6269-4ad8-b784-d9fbdeec47b5",public,5,Très jolie robe facile à porter et à assortir. Merci Tara!,ofProvider,Transaction object (6b191787-4280-4cba-9aa3-de13cd9cb2a9),POSITIVE
a221f055-2ead-4112-bb28-9eaf2fc447bc,2021-11-01 20:45:47.564023+00:00,Veste doré Maison Guillemette T36 | d6704d79-81b5-4af1-8c20-0db58f0efc08,public,5,Superbe veste empruntée et très bons échanges :) je recommande !! Merci encore Daphné :),ofProvider,Transaction object (3d2e9547-8fd1-46e4-976e-f1512b21c410),POSITIVE
9671f8b2-de08-407b-8f01-6fe020d1082c,2021-11-01 20:43:52.510975+00:00,"Combinaison Claude Sezane, T.38 | c77454bb-454e-445b-b54f-d8f6fc0a65e0",public,5,Amelie m'a beaucoup aidé dans ma recherche de tenue ! Merci encore mille fois !!  ,ofProvider,Transaction object (abfba3f3-f28c-4236-b282-359483816238),POSITIVE
198e6cd0-ef1a-4a0d-b80e-2c5258a211e9,2021-11-01 18:02:00.604594+00:00,Robe Sézane Verte T34 | 5eb2aa9f-cec9-4819-ad3f-385ab657b572,public,5,Mathilde a été arrangeante et la robe est magnifique ! Merci encore !,ofProvider,Transaction object (cc2912d9-bb05-4e4d-af9e-c596f16fc932),POSITIVE
0f1561bc-82d3-4be3-99fc-65b4661695a2,2021-11-01 17:59:20.230592+00:00,Robe Carmen - Calipige T38 | 5f86c50b-fc0a-4c97-9b01-0cfe2e988d27,public,5,"J'ai loué à Marguerite une robe Calipige et un serre-tête, j'étais ravie ! Tout s'est bien passé, mille mercis encore !",ofProvider,Transaction object (7730a9f2-b967-4159-b9a5-7fce2e700459),POSITIVE
590ad975-aded-4922-a7be-9106e637fdfa,2021-11-01 17:58:23.739950+00:00,Serre-tête Bonnie - l'Otarie Club | 5f86c2c7-04c3-480f-8590-6b0d06caad6a,public,5,"Merci beaucoup Marguerite, le serre tête était parfait, il est magnifique ! Je recommande vivement !!",ofProvider,Transaction object (8d0f4ec8-3d48-463b-98c2-e171c5dfd8e9),POSITIVE
c3f41b26-e2f2-4c47-b2bb-d2797ac70d67,2021-11-01 17:54:50.191639+00:00,,public,5,"Madeleine est très soigneuse et arrangeante, je recommande a fond !!",ofCustomer,Transaction object (40d0ba40-a71f-4c74-b4d3-b88292ec628d),POSITIVE
c1992186-6ed5-43a2-980c-e4ea82a1a935,2021-11-01 11:03:14.448091+00:00,,public,5,"Maylis est adorable, je ne peux que recommander, super soigneuse et arrangeante, à très vite !! 😍",ofCustomer,Transaction object (ffb0153e-4e1b-4f57-8b45-d0ad9f78fee2),POSITIVE
c29d6502-0e5e-46ac-b793-d3272de55f18,2021-10-31 21:35:49.131897+00:00,combi bleu électrique M | 5f60ff8f-bf3d-45ca-8198-05df734e762e,public,5,"Excellent contact avec Daphné, très réactive à mes messages et qui a en plus été de très bons conseils !
Un total look MGC pour une tenue de mariage réussie !!! 🤩",ofProvider,Transaction object (e2e0da0c-b6d8-4adf-a0e3-fb645429a723),POSITIVE
c6125304-92d9-4974-96d8-5218e2c7e239,2021-10-31 20:26:12.422921+00:00,Barrette / peigne calleis comptoir doré | e3e796ba-d2e3-472e-a47b-85caabf4feb8,public,5,Super vraiment ! Un grand merci Amélie ☀️ ,ofProvider,Transaction object (ffb0153e-4e1b-4f57-8b45-d0ad9f78fee2),POSITIVE
d61807dd-b5c9-4ada-862a-b35dd87cb451,2021-10-31 19:40:35.009016+00:00,,public,5,"Je recommande vivement Juliette ! Souple, soigneuse et surtout s'est arrangé avec ses amies pour me rendre la robe rapidement ! Mille mercis et à très vite !",ofCustomer,Transaction object (ab323dac-e3ee-40ca-b699-aa0979fe4339),POSITIVE
2aa3fc54-c1a1-4730-ada3-ea707d48f8bf,2021-10-31 17:40:27.005875+00:00,Magnifique robe Bash Maddie Bleu T1 (T.36-38) | 5d90569b-6a8e-42a6-bbd2-b12c8816c324,public,5,"Amelie a été très flexible et arrangeante ! La robe est magnifique, je recommande ! ",ofProvider,Transaction object (ab323dac-e3ee-40ca-b699-aa0979fe4339),POSITIVE
0921628b-de7c-43dc-9db5-347208d1f337,2021-10-31 16:25:25.784150+00:00,,public,5,Je recommande vivement Mathilde qui a été efficace et soigneuse !,ofCustomer,Transaction object (1b44781f-52db-4bf5-82e0-a7d930180191),POSITIVE
5e881903-86d6-48c3-85f6-dd4409e0d1ed,2021-10-31 16:23:55.098011+00:00,,public,5,Je recommande vivement Mathilde qui a été très soigneuse !,ofCustomer,Transaction object (881d62d5-25a1-401c-9cd9-8e55bbee1c5d),POSITIVE
b5e3aef4-3de9-4e7d-b7c9-b48e7ae0b6a3,2021-10-31 14:19:52.217370+00:00,Escarpins sezane high Palermo T39 | 5f4ac050-7134-4827-9ab8-e01792290ebc,public,5,Location top; chaussures très confortables !,ofProvider,Transaction object (9f3aac8e-bfc8-4dc9-ab98-16e2d7870ea3),POSITIVE
12bc6901-14d3-4fdf-a83d-ea2ab3fc9969,2021-10-31 14:11:46.194264+00:00,Magnifique robe Bash Maddie Bleu T1 (T.36-38) | 5d90569b-6a8e-42a6-bbd2-b12c8816c324,public,5,Au top,ofProvider,Transaction object (93a17414-fada-4990-a7fc-5f40002a1285),NEUTRAL
ad129987-a4c4-4b10-a401-d3ac0fec33cf,2021-10-31 12:39:14.558978+00:00,,public,5,Au top ! Amandine est très soigneuse !,ofCustomer,Transaction object (dea7e089-8227-4af6-a266-3bfc09b1be66),POSITIVE
bd3c0c67-92be-4e79-b371-a3e9d125023f,2021-10-31 12:36:44.467885+00:00,Robe Soi Paris dos nu T.38 | 41c5951f-1a6e-49db-963e-6981c91751b2,public,5,"Je recommande vivement Marie, envoie super rapide, elle s'est chargée du pressing ! En prime, la robe est canonnissime !! Merci encore Marie !",ofProvider,Transaction object (dea7e089-8227-4af6-a266-3bfc09b1be66),POSITIVE
7cd9efdd-75d1-4dc7-98a0-9bb075e23142,2021-10-31 12:33:59.874003+00:00,Combinaison Charles Sézane T36 | 5d025780-691a-4970-a43d-750b65391f07,public,5,"Lauriane a été super arrangeante et flexible, je recommande vivement cette Goldie !! À bientôt !",ofProvider,Transaction object (03ab3086-0527-4ddc-965d-bc6db64cc92c),POSITIVE
93958d0d-303b-496d-b0db-a3c4d971d37e,2021-10-31 12:32:53.514114+00:00,Tailleur short Sezane | 5f1f32c9-3cbc-4638-bab5-6f9beea78fd2,public,5,"Ensemble canon, merci encore Cassandre !",ofProvider,Transaction object (2c49b8ec-2d3e-4a7a-9f63-a040204c1300),POSITIVE
76de9087-6c9c-424a-9be6-f7bbcd82a28d,2021-10-31 12:24:35.827526+00:00,Capeline rose fushia Masario | 5fa0e9be-1dad-4615-b8c1-55e546ba682e,public,5,Merci beaucoup Camille 😍 La capeline a fait son effet je n'ai eu que des compliments !!,ofProvider,Transaction object (2cf08f3b-a89a-414e-825a-a59da3a08803),POSITIVE
36552a46-c4f6-40c1-a506-22321d53154d,2021-10-31 11:15:55.237213+00:00,,public,5,Tout s’est très bien passé! Emma a pris bien soin des chaussures qu’elle m’a loué ☺️,ofCustomer,Transaction object (20010bfe-dab3-4c77-ada6-8c8e510d5da7),POSITIVE
ec0a4533-e4a7-4d93-a637-fd559e0601a3,2021-10-31 11:15:48.766589+00:00,,public,5,Goldie sérieuse qui m'a rendu la combinaison en parfait état,ofCustomer,Transaction object (24065eb5-30a5-4095-9419-bb59afa335c5),POSITIVE
2f3aa178-0563-42b5-9570-9696b6c354d0,2021-10-31 10:18:24.485567+00:00,,public,5,Alizée est très souple et soigneuse je recommande vivement !,ofCustomer,Transaction object (1f82a5eb-7743-495e-9570-087cce98f42e),POSITIVE
ed19617c-ba09-41ad-8a32-e77d34ab5b8e,2021-10-31 09:29:16.629105+00:00,Capeline paille oiseaux vert orange | 4022c781-1628-437f-b98a-09281e093d88,public,5,"La capeline est magnifique et Aude a été plus qu'arrangeante, mille mercis ! A bientôt !",ofProvider,Transaction object (cfa52e51-3562-4fb8-ab7b-5393731e0131),POSITIVE
0655140e-daf6-4574-baca-08344f398f14,2021-10-31 09:27:54.517311+00:00,Robe Erell Fleuri multico - T36 | 5f19ef5d-b4a7-493d-b5cc-460c992edfc5,public,5,La robe était magnifique ! merci Coralie !,ofProvider,Transaction object (49f4f516-5500-45da-83dd-493e8d593890),POSITIVE
bf2949c4-b4ba-49dc-a562-97517167e6c2,2021-10-31 09:24:13.534765+00:00,chapeau les petites mésanges | 5f6c60ef-b740-4455-b322-dba3ed32be11,public,5,"Super Capeline, je recommande vivement ",ofProvider,Transaction object (7351275e-86d3-4dc9-9914-7c2ad0777b9f),POSITIVE
fba66029-d7ad-48b7-ab7a-7ca7e7a6e7de,2021-10-31 09:21:45.431520+00:00,Robe longue Graziella Sézane T36 | 5f462ac5-2c4c-457a-a710-238ef62b1699,public,5,"Clara a été adorable. J'ai pu essayer l'article chez elle en amont, et la robe est canon !! Je ne peux que recommander !! Merci encore",ofProvider,Transaction object (89bbf64a-0d21-482c-9b7e-3ed3ccafda1f),POSITIVE
fec3ad46-7096-48f9-ae9f-3dda8e992a34,2021-10-31 09:19:30.891017+00:00,Chapeau les petites mésanges | 5f4952ea-9e1f-4ca6-8f50-bd6b3315dc01,public,5,La capeline est magnifique !! Merci Maguelonne pour votre flexibilité et pour votre gentillesse !,ofProvider,Transaction object (ae18aa8e-9ccf-48e7-a0f6-aec56c350219),POSITIVE
8e74e7dd-093c-4176-973d-039a04db9c19,2021-10-31 08:54:41.160495+00:00,Robe verte Sezane T38 | 5d2119c1-9799-4969-88e0-49b033b5ab43,public,5,"Je recommande vivement Hermine ! Je n'ai eu que des compliments, merci pour tout !",ofProvider,Transaction object (85fbdd09-112f-492b-a150-225209d98888),POSITIVE
6e07f712-ae6d-4a9e-ba96-df1ef98e73b2,2021-10-31 08:47:03.622954+00:00,"Robe Revignon Sud express, T.38 | 8df948a2-9c06-478f-b37a-8ed284469450",public,5,"Super expérience avec Daphné, je recommande ! disponible, arrangeante, merci pour tout, et à très vite pour re-louer des articles dans ton beau dressing :D",ofProvider,Transaction object (40d0ba40-a71f-4c74-b4d3-b88292ec628d),POSITIVE
a62774c7-a0ab-4982-b638-6e4522f111aa,2021-10-30 20:47:05.466983+00:00,"Combinaison Motus bleu marine satinée, T.1 (34-36) | f3b172bd-f0cd-4159-a3b0-4ae29db2b115",public,5,"Super expérience avec Amélie ! et combi canon, je n'ai eu que des compliments ! ",ofProvider,Transaction object (a4340ee7-6c7e-4168-93ce-1a9cbde843c2),POSITIVE
8144c9e6-3058-4bd5-8c0a-187a46d53dee,2021-10-30 19:14:43.796101+00:00,Capeline paille naturelle dorée et fleurs blanches | f29a1301-5513-473f-aed1-88694da04f58,public,5,"Clara a été très arrangeante, son chapeau est magnifique ! Merci encore !",ofProvider,Transaction object (5a2b6db7-1c9a-4409-be28-28738d804120),POSITIVE
6b7aa5a1-35dc-4d05-95c1-be6ace4188cf,2021-10-30 17:45:08.298647+00:00,"Robe Maje Radiale rouge, T1 | 383c28e1-6bd5-4ca7-ba24-f3a68f220349",public,5,Merci pour tout Anne-Cécile la robe était magnifique ! A bientôt ,ofProvider,Transaction object (843724e6-4c8d-4688-86a1-7274e3aa7786),POSITIVE
5f5cbc13-8acf-443b-87d1-0a0a855aa814,2021-10-30 17:44:37.142565+00:00,Elegante capeline | 5d85e13f-8774-4fe3-b11a-35e35e0a2e23,public,5,"Merci pour tout ! Madeleine s'est arrangé avec une autre Goldie pour éviter que je me déplace, très beau chapeau !",ofProvider,Transaction object (3c118657-19db-4673-9b50-04dbe49f843b),POSITIVE
92016e13-2dcf-458e-b255-17e7f090cfcc,2021-10-30 16:01:34.310736+00:00,,public,5,Je recommande vivement Sybille !,ofCustomer,Transaction object (0509bd85-dcde-4b81-a3b2-b5fcc52d3704),POSITIVE
a142ad05-7e65-4fa6-be31-007a660f0b81,2021-10-30 16:01:10.321266+00:00,,public,5,Je recommande vivement Constance Marie !,ofCustomer,Transaction object (0c0349e5-e028-419d-ac87-07fa12f11f28),POSITIVE
047fc10c-f1b5-422d-8cf1-7efbe8ad8026,2021-10-30 16:00:23.304098+00:00,Robe Alessia An&Be S | 5f75d1c2-da50-4c94-81aa-a4fc360a27e9,public,5,"Super location, Domitille est très arrangeante et réactive et a de très belles pièces! Je recommande vivement",ofProvider,Transaction object (ec268e25-f255-4013-8a6e-6b33af02c807),POSITIVE
ac909ee2-2d8c-4dd9-ae64-5070da237922,2021-10-30 15:29:15.887229+00:00,Robe Fermo rouge Apoluze T.36 | 6e605dc1-b04b-49b9-9a2b-6fb04e71eb34,public,5,Ines est très arrangeante. La robe était parfaite ! Je recommande !,ofProvider,Transaction object (15f9f6c3-fa59-46fd-8e6f-0794ec892640),POSITIVE
bb3552d1-b5b5-44c2-a5e6-c0fb74819f80,2021-10-30 14:57:02.685507+00:00,,public,5,Super ! je recommande vivement Mathilde qui est très soigneuse !,ofCustomer,Transaction object (5781c608-3c0b-4434-bb4e-4b2b42c38443),POSITIVE
cc0b0e8c-0e45-4494-8b72-f5dee28994cd,2021-10-30 14:55:26.864209+00:00,Jolie combinaison verte Sezane iris | 5ed0fe26-2c2e-4303-8516-b2eaf241f624,public,5,"Très bon échange avec Amélie. Tout a été parfait ! Merci d'avoir été si réactive, flex, arrangeante et compréhensive !",ofProvider,Transaction object (98ef373f-e90d-478d-af88-2564ea1daf0c),POSITIVE
6e5864fa-1795-4c28-96f7-b1702ee5973b,2021-10-30 14:51:56.878606+00:00,Chapeau - capeline A chic a chic creation | aef0f38b-4cb4-412b-a242-b43560bdedff,public,5,"Super échange ! Le chapeau est canon, effet garanti ! Capucine est très gentille et arrangeante, merci !",ofProvider,Transaction object (4b5f9f6d-0414-4420-b73c-7c4d689ae7e3),POSITIVE
875fef80-3501-442c-8f50-78952bec99e5,2021-10-30 14:47:55.295789+00:00,,public,5,"Super, je recommande !",ofCustomer,Transaction object (154b8205-3313-46fd-afba-764135a7eb2e),POSITIVE
1d3eac0a-2c17-47fc-bfbe-9c6769881ca8,2021-10-30 14:46:03.330587+00:00,Jolie Robe longue Bash Mela T0 | 5d6421a5-c19d-4b19-a617-ff805608e230,public,5,"Magnifique robe, Merci Amélie!",ofProvider,Transaction object (c90c6b6e-c732-44e3-947b-4f629a92fc3b),POSITIVE
b11270a1-7e3a-49d2-8c7c-a1ee0b1db30c,2021-10-30 14:42:44.957479+00:00,Capeline en paille et hortensias séchés | 5f423064-5adf-4620-b9ca-45f9e486fca8,public,5,Super location ! Capeline magnifique pour habiller votre tenu lors d’un mariage !!,ofProvider,Transaction object (5609c542-131e-4c30-a40b-415d90ed49af),POSITIVE
872dd173-f4c9-43a2-a5ee-8f7511a7b45e,2021-10-30 14:39:36.520243+00:00,"Sublime robe verte Sandro, T.40 | 5f215194-d039-443c-ad04-d2a93de69c58",public,5,"Super location, Victoire est très arrangeante et réactive et a de très belles pièces! Je recommande à fond !!",ofProvider,Transaction object (1242c2f5-ce3e-4631-a1d9-32f6dd10b703),POSITIVE
c9c082a7-a388-4e33-9084-d06fd1c604fc,2021-10-30 14:37:22.340587+00:00,Pantalon vert amande T38/40 | c652807b-eac3-4a26-a13f-e8f717a74c9c,public,5,"Merci Diane ! Super communication, article de qualité, merci pour ta confiance. A bientôt j’espère !",ofProvider,Transaction object (5ff59592-0c18-4d01-b4c7-c5a68733ffd0),POSITIVE
2c7679e7-6d8e-4c3f-b38e-115ea1e75c12,2021-10-30 14:32:26.992977+00:00,,public,5,Une super Goldie je recommande vivement !! ,ofCustomer,Transaction object (f73ac17a-8336-46b9-99af-426d345afa7a),POSITIVE
45990798-2d5d-470d-8dff-3c2386587c18,2021-10-30 10:18:14.983559+00:00,,public,5,"Madeleine est génial ! Arrangeante et très flex, je recommande vivement ! ",ofCustomer,Transaction object (451987f2-48f8-47b7-9eb8-1115e352a9cd),POSITIVE
f01a3891-511e-450d-a774-aadfbae3c2c9,2021-10-30 07:35:41.407958+00:00,,public,5,"Super échange, Ombeline est trop sympa et mon total Look MGC lui allait parfaitement",ofCustomer,Transaction object (e2e0da0c-b6d8-4adf-a0e3-fb645429a723),POSITIVE
c607cc23-2983-4c8a-a8c3-c059edb039bc,2021-10-25 15:57:37.213906+00:00,,public,5,Ines est très agréable :),ofCustomer,Transaction object (d673e962-9924-4a08-b806-8365c718a1ed),POSITIVE
c653ff46-531b-4ff3-92b5-4bae83ef8f5f,2021-10-25 07:41:44.247272+00:00,,public,5,Une super expérience avec Alice ! merci pour ta confiance et à bientôt :) ,ofCustomer,Transaction object (174d40d8-784e-4b00-ab40-9b4644015335),POSITIVE
1432aca5-4357-4a99-a2a1-f5ddd8f3b87a,2021-10-23 07:53:29.876363+00:00,Robe Gloria Sezane Rouge T.36 | 07a8d38d-15cf-456d-978f-40a0742e8134,public,5,Hélène est très arrangeante. La robe était parfaite ! Je recommande =),ofProvider,Transaction object (eb56c136-6d09-4c07-9d90-964c66826df9),POSITIVE
95336931-aa91-44b4-a9ea-699d801c3880,2021-10-23 07:52:59.085914+00:00,Robe Léonce Maison Guillemette XS | 532a91e6-2f1f-48db-b727-2b1ea2254bcd,public,5,"Maëlle est très arrangeante pour récupérer et retourner la robe. La robe elle-même est très belle, j'ai eu beaucoup de compliments ! Je recommande :-)",ofProvider,Transaction object (4aacf64e-52d5-40ed-8803-d65d2d7d7a02),POSITIVE
29c6f85f-33c5-48f9-94e9-5bd50bff0cb1,2021-10-22 13:11:27.558714+00:00,"Veste dorée Maison Guillemette, T.S | 3987517a-01d3-4397-9ad1-8b275567c189",public,5,"Un plaisir de louer à Anne-Cécile, disponible et agréable, je recommande vivement !",ofProvider,Transaction object (174d40d8-784e-4b00-ab40-9b4644015335),POSITIVE
87915ad2-be54-4a7b-94a3-ca3cbb3a1503,2021-10-19 13:54:30.278249+00:00,,public,5,Parfait !,ofCustomer,Transaction object (c5240c4c-af81-494e-9f8c-e205413365e9),POSITIVE
80ee32cc-9ca7-4535-97f8-96f5f7953acc,2021-10-18 15:59:12.964001+00:00,,public,5,"Je recommande vivement Ines qui a été très arrangeante et surtout très soigneuse, foncez les yeux fermés !",ofCustomer,Transaction object (8f8ca389-08d3-42f4-b964-afad6a69d736),POSITIVE
787e57f8-c2ce-451e-a3b4-919b0664e9e9,2021-10-18 15:57:49.740253+00:00,,public,5,Je recommande vivement Marguerite qui est très flexible et arrangeante ! Merci !,ofCustomer,Transaction object (fffe668a-625c-4d06-801a-f89548cd02ca),POSITIVE
f2cc39f2-38e8-4258-872e-0897db51194a,2021-10-18 15:41:37.411909+00:00,Merveilleuse Capeline À chic à chic création | c621ef53-1e99-492e-83e8-628970a5e05f,public,5,Location parfaite !,ofProvider,Transaction object (fffe668a-625c-4d06-801a-f89548cd02ca),POSITIVE
236df6dc-1f01-4505-a3d1-fb38096c6b9a,2021-10-18 13:40:33.450747+00:00,Serre-tête bleu marine Maison Guillemette | 329f484c-07a6-4fe7-99d9-3b95bb9aecbd,public,5,"Goldy comme on en rêve ! Clara est réactive (en plus d’être sympa, polie etc...), super adaptable. Le serre tête correspondait parfaitement aux photos et à la description, prix très convenable. Rien à dire, je vous recommande Clara les yeux fermés ! Encore merci 🙏🏽 ",ofProvider,Transaction object (ad58d59f-346e-4f09-addb-fbd5402973ca),POSITIVE
3ace1edb-9e35-400b-9bc5-875c0cc15771,2021-10-18 12:27:46.841755+00:00,Barrette / peigne calleis comptoir doré | e3e796ba-d2e3-472e-a47b-85caabf4feb8,public,5,Au top ! Amélie est réactive et très arrangeante ! ,ofProvider,Transaction object (8f8ca389-08d3-42f4-b964-afad6a69d736),POSITIVE
1d291369-f26a-4411-aaaa-e4a8deba1936,2021-10-18 11:29:41.450651+00:00,Jolie robe noire Calipige T36 | 5f400039-f179-46dd-8903-cd4256eb99be,public,5,"Tout parfait tout nickel ✨ merci Amélie pour cette sublime robe 😍 très arrangeante et très disponible, je recommande !!",ofProvider,Transaction object (8140f1a4-059b-400f-acd4-edd105d9ada8),POSITIVE
73706ba4-9d36-4b38-8a29-c54e2796de5c,2021-10-18 11:25:45.958224+00:00,,public,5,"Justine est formidable ! Je recommande vivement cette goldie ! Soigneuse, adorable, arrangeante et surtout m’a envoyé des photos canons qui font toujours plaisir à moi et à MGC ! Merci Justine ! ",ofCustomer,Transaction object (8140f1a4-059b-400f-acd4-edd105d9ada8),POSITIVE
24196548-a623-49e1-8b95-0e752dcf404c,2021-10-15 09:35:17.791037+00:00,,public,5,"Je recommande vivement Jeanne ! Adorable soigneuse et arrangeante, elle est venue déposer la robe en bas de chez moi ! Alors que je lui ai proposé de me déplacer !  À bientôt Jeanne !!",ofCustomer,Transaction object (77b92774-82c3-4e6a-b598-8f79c3efe4f1),POSITIVE
5e0e2a57-5a60-4b49-98ca-3b4204f11a00,2021-10-15 09:33:38.744552+00:00,,public,5,Je recommande Eleonore !,ofCustomer,Transaction object (c7694a3c-3ccf-4499-ba3f-2a56e52216e4),POSITIVE
1d613857-e371-4cc4-b9c4-3f37f0cad7c5,2021-10-14 14:51:36.233265+00:00,,public,5,"Une Goldie de rêve ! mille mercis pour la petite attention laissée après la location, je me suis régalée <3",ofCustomer,Transaction object (951439aa-d637-484f-a2a8-3041fbcf8515),POSITIVE
99a38295-d9e6-47c0-ad9e-43c40f1ff5a0,2021-10-13 16:53:31.046402+00:00,"Veste dorée Maison Guillemette, T.S | 3987517a-01d3-4397-9ad1-8b275567c189",public,5,"Super échange avec Anne-Cécile, arrangeante pour un essayage et l’échange ! Veste dorée magnifique et en parfait état ! 
Un vrai plaisir pour un super look ! ",ofProvider,Transaction object (1c30ef1a-85b6-4b03-90da-db2bb2c43cc4),POSITIVE
5159645a-66b6-4c06-9848-c6238111f0d4,2021-10-13 16:50:48.031301+00:00,Boucles d'oreilles fleurs stabilisées - Bleu canard | 817cde8f-8958-4435-ad9a-27e4a12773db,public,5,"Super échange avec Marine ! Réactive et arrangeante, pour un look de folie à un mariage ! ",ofProvider,Transaction object (22442cf3-4de4-4bca-ba4c-4bb72771376a),POSITIVE
8bcf4496-39a0-40bd-ae87-5a55c726810b,2021-10-13 12:55:15.574110+00:00,,public,5,"Je recommande Jeanne à 100%! Très gentille et très arrangeante, la remise en main propre et l'essayage se sont bien passés, je suis ravie! 😁 ",ofCustomer,Transaction object (0127377a-355b-4f82-9d64-8d4361b8080e),POSITIVE
ef502650-cf32-48b0-9503-c56b40353bf6,2021-10-12 17:02:34.132079+00:00,,public,5,"Très bonne entente avec Claire pour effectuer une remise en mains propres en last minute avant un mariage ! Communication facile, je recommande vivement Claire ! ",ofCustomer,Transaction object (ad58d59f-346e-4f09-addb-fbd5402973ca),POSITIVE
b5dbd361-10d7-4e61-86d4-dd84086d3ccb,2021-10-12 16:42:56.464508+00:00,Capeline paille naturelle dorée et fleurs blanches | f29a1301-5513-473f-aed1-88694da04f58,public,5,"Clara a été très disponible et très arrangeante ! Je recommande vivement ! :)
",ofProvider,Transaction object (c878b8e0-0a86-4d67-9ba8-2f04ed2097cc),POSITIVE
a8414533-da81-4575-9a91-45887539c8c8,2021-10-12 11:11:48.404661+00:00,Très belle Capeline les petites mésanges! Hortensias | 5d172370-83f7-45b8-8fa8-0882132e20ba,public,5,"Au top ! Amélie est très réactive, arrangeante et super sympa ! Merci pour cette si jolie capeline qui a fait son effet ! ",ofProvider,Transaction object (ec8cfbe0-2a09-43cf-91ad-ac907e29b981),POSITIVE
9ddc23fc-d499-4ac0-892e-d5bd71b49caf,2021-10-12 08:10:16.558461+00:00,,public,5,"Pas la première location avec Blanche, et je peux que recommander ! Soigneuse, arrangeante, fiable, acceptez lui ses demandes de resa ! 😉",ofCustomer,Transaction object (ec8cfbe0-2a09-43cf-91ad-ac907e29b981),POSITIVE
3de3c313-fba0-4af0-8d1f-3ebc3d48fa8f,2021-10-12 07:12:23.849659+00:00,Robe Apoluze Mars Blanche T.36 | bf77c452-919b-4f62-a4a6-806993a22c8b,public,5,"Rapide dans sa réponse et son envoi, je recommande ++",ofProvider,Transaction object (8b5a3f5e-86f8-44dc-b668-7244101af575),POSITIVE
418e42c6-f9b9-4745-be0b-b8118fc6b583,2021-10-11 17:42:36.248903+00:00,,public,5,"Je recommande vivement Emma ! Emma a été arrangeante, conciliante, et surtout très soigneuse et adorable. Je recommande vivement ! 
À une prochaine fois,",ofCustomer,Transaction object (9be97617-4101-4cb7-9581-2ae6fc373e75),POSITIVE
cb82a959-addb-4f9b-91eb-e9091b4768ed,2021-10-11 17:07:41.178107+00:00,Magnifique robe Bash Maddie Bleu T1 (T.36-38) | 5d90569b-6a8e-42a6-bbd2-b12c8816c324,public,5,Super ! La robe a fait sensation et Amélie a été super flexible et arrangeante ! Je recommande les yeux fermés !! :) ,ofProvider,Transaction object (c7694a3c-3ccf-4499-ba3f-2a56e52216e4),POSITIVE
3f86070a-500b-4b21-a023-e9d73112224a,2021-10-11 14:52:02.332199+00:00,Robe Bleu et crème An&Be TS | cf169fd4-7430-4aa2-a868-3707569dd6b6,public,5,"Amélie est très réactive et disponible ce qui m'a permis de sauver ma tenue à deux jours du mariage ! Robe canon, propre et en parfait état !",ofProvider,Transaction object (77b92774-82c3-4e6a-b598-8f79c3efe4f1),POSITIVE
27dfea02-f87d-42fb-bed4-f9ade370a1e6,2021-10-11 14:05:37.775628+00:00,,public,5,Parfait :) ,ofCustomer,Transaction object (8b5a3f5e-86f8-44dc-b668-7244101af575),POSITIVE
fc35f423-7984-4b05-b3de-66ae0aca2a95,2021-10-10 14:56:42.291865+00:00,Chaussure High Palermo Sézane 37 | 1d397f35-740a-4831-b498-81fa0afe0732,public,5,Chaussures très jolies et hyper confortables ! Merci encore Anaïs ! ,ofProvider,Transaction object (20010bfe-dab3-4c77-ada6-8c8e510d5da7),POSITIVE
