id,end,start,state,listing
65c99bb7-b76a-44b2-9337-8f56e6fba3c4,2022-04-01 12:00:00+00:00,2022-03-31 12:00:00+00:00,accepted,Couronnes de pistils de porcelaine dorée | eed1e31d-045b-4915-84e9-f6cbd536f937
65abfd42-d14a-49f9-8bc2-d5d34b619ad7,2022-07-19 12:00:00+00:00,2022-07-13 12:00:00+00:00,accepted,Robe Jane Maison Guillemette TS | 5eb12ec7-cb88-4958-8e61-fef7c400fa77
654dbc76-d54c-457a-a387-89b3d71a0f22,2022-07-04 12:00:00+00:00,2022-06-29 12:00:00+00:00,cancelled,Couronne Roma Maison Massillon | fc2c75d9-1cda-4f7e-9c0c-b61a088bc23d
6543bfb5-05ad-4e30-8f3c-5a483e48b1e5,2021-11-03 12:00:00+00:00,2021-10-27 12:00:00+00:00,accepted,Veste dream dorée Maison Guillemette T36-38 | d6704d79-81b5-4af1-8c20-0db58f0efc08
64f22a6b-79a3-486c-9241-aca96068dafd,2021-07-04 12:00:00+00:00,2021-07-02 12:00:00+00:00,cancelled,Robe longue Fermo Apoluze T34 | 5d1db4e5-1d27-47e1-ba55-4505925f4827
64c3164e-988c-4b8a-9318-d8f6e2a60a6d,2022-03-27 12:00:00+00:00,2022-03-25 12:00:00+00:00,accepted,"Robe longue bleu ciel boutique libertie, T.38 | 34ea3825-c5c4-4b80-8874-80af5de64dd2"
6478d7c4-8d0c-4fca-8c86-b19c9dd4fff2,2022-04-10 12:00:00+00:00,2022-04-09 12:00:00+00:00,accepted,Veste dream dorée Maison Guillemette T.36 | 3f30efad-68d7-481b-8a1c-f08c058a97df
63f99eac-3705-4ec0-b69e-8b1bb892a385,2022-04-11 12:00:00+00:00,2022-04-08 12:00:00+00:00,accepted,Robe Miphai Collection T38 | e222710f-7546-4560-b624-938825464e5d
63d4bb6a-1b59-4cb4-941d-275cb77a1198,2022-05-01 12:00:00+00:00,2022-04-28 12:00:00+00:00,accepted,"Veste dream dorée Maison Guillemette, T.S | 3987517a-01d3-4397-9ad1-8b275567c189"
63a51e93-b5df-45f2-ad63-8733c6b57bfd,2021-12-01 12:00:00+00:00,2021-10-28 12:00:00+00:00,accepted,Serre tête Cherubina | 5fe77d0e-1da1-4533-8e91-773be85d8a7f
639f142d-6960-4d80-8d8d-8e846ac47140,2021-11-02 12:00:00+00:00,2021-10-27 12:00:00+00:00,cancelled,Robe Maje Royani T1 | 5caefc63-640c-44be-8125-73e5f998d69a
631f9e92-fe28-4cb1-95bb-c370fad1f5a3,2021-12-29 12:00:00+00:00,2021-12-24 12:00:00+00:00,accepted,"Robe Grace Sezane, T.36 | 238e0b39-acf1-4729-97ba-63de50991b42"
63175a88-1385-4348-b414-b3bfcede2bc4,2022-07-19 12:00:00+00:00,2022-07-01 12:00:00+00:00,cancelled,Combinaison sezane verte Vani T40 | 1aa224b4-df65-45d7-82c5-d0554f67413e
6310d7bf-df4f-4a0a-b2cd-8f301ab6f0d6,2022-06-28 12:00:00+00:00,2022-06-20 12:00:00+00:00,accepted,Robe Bash Maddie Bleu T1 (T.34-36-38) | 5d90569b-6a8e-42a6-bbd2-b12c8816c324
62ea7aa7-2c43-4852-9a89-714d8d40b5a4,2022-05-15 12:00:00+00:00,2022-05-14 12:00:00+00:00,accepted,Serre tête fleurs séchées ~ L’Atelier de Clotilde | c3248306-e908-4ab5-9280-1525949dc47c
62c7cafc-5530-4221-b8d3-83ceec093922,2022-05-16 12:00:00+00:00,2022-05-09 12:00:00+00:00,accepted,Pochette Sezane Agra | 5ce2d533-ecbf-4664-812b-093e39974e9b
62c34eac-8a28-424d-a37d-d32d6c9a56fe,2022-02-13 12:00:00+00:00,2022-02-11 12:00:00+00:00,cancelled,Robe bleu Asos T.34 | 873cda68-a0ba-4d4d-8b64-58fa969f8e9a
61c0b4c6-372b-4b1d-b1a0-d71f04e51675,2022-08-07 12:00:00+00:00,2022-08-06 12:00:00+00:00,pending,"Robe Balzac Paris x Juliesfi, T.38 | 630167a3-5b66-4c3b-acb5-ff653ab0003d"
61888c18-aeeb-4456-a9ee-c92f897859c8,2021-09-05 12:00:00+00:00,2021-09-03 12:00:00+00:00,pending,Robe Jaune Calipige T38 | 5d00b516-77b3-4d06-8ad9-bfad94cd3b7e
618336d1-43ec-4c9f-925a-377f6819da8a,2021-10-31 12:00:00+00:00,2021-10-25 12:00:00+00:00,cancelled,Capeline paille et oiseaux bleus | f7ee5531-c061-4f89-9d07-57f9435f4f6a
6163609e-08c1-4d24-8903-e7362c700077,2022-07-13 12:00:00+00:00,2022-05-16 12:00:00+00:00,cancelled,Robe Apoluze Mars Blanche T.36 | bf77c452-919b-4f62-a4a6-806993a22c8b
612a4629-75c8-44fd-8136-13cda64ce866,2021-08-29 12:00:00+00:00,2021-08-26 12:00:00+00:00,cancelled,Capeline Les Petites Mésanges Cannes doré | 12f1c10b-3268-4e8b-8907-d52765d6f029
60ca58fa-239b-4b20-bd4e-0d84f100e067,2021-08-28 12:00:00+00:00,2021-08-14 12:00:00+00:00,accepted,Robe Fermo Apoluze T34 | d6f75e23-7d36-4dd8-a441-d594842f3c8c
60b879cb-ece2-4454-b707-03d1f9befa4a,2022-05-30 12:00:00+00:00,2022-05-24 12:00:00+00:00,accepted,Robe Manola Lady Pipa T.36 | 1a738888-abd6-44a8-ad80-d448ea53ecfc
60394200-af76-49e5-8b39-0201d6551def,2022-04-27 12:00:00+00:00,2022-04-20 12:00:00+00:00,cancelled,"Robe Florencia Sezane, T.36 | 5c48690b-4599-4d68-abbb-1ae67acbc838"
5fde7079-837a-4a74-b0ce-372134dc728d,2021-11-04 12:00:00+00:00,2021-11-03 12:00:00+00:00,pending,Magnifique robe longue Asos corail T36 | 5d3024bf-2329-4535-8ab3-eed71e12ae51
5fda6499-f5fc-4514-9c05-7a9e1d9ccd9a,2022-06-20 12:00:00+00:00,2022-06-16 12:00:00+00:00,accepted,"Robe Palerme Framboise Ba&sh, T.1 | be5dc2aa-a8ea-4e68-90fa-a4d8426809e4"
5fd93b0f-223c-4354-aae1-fab840ae9c96,2020-12-25 00:00:00+00:00,2020-12-15 00:00:00+00:00,declined,Cape verte XS / S /M | 5e109ffb-d39f-4fc2-bd01-8b92acd5e310
5fd0475e-f82d-4c19-82f0-886dcef912fe,2021-09-05 12:00:00+00:00,2021-09-02 12:00:00+00:00,accepted,"Capeline les petites mésanges, Hortensias | 5d172370-83f7-45b8-8fa8-0882132e20ba"
5fcb8aee-d0f1-4654-b288-699134b0db45,2020-12-23 00:00:00+00:00,2020-12-08 00:00:00+00:00,accepted,Robe blanche manches longues Apoluze T36 | 5f4e6ca7-73e0-4bc5-ad37-b04d62b55395
5fc7d02c-bd4e-4466-a514-fe862a4b2631,2020-12-21 00:00:00+00:00,2020-12-17 00:00:00+00:00,accepted,Robe mi-longue cache coeur satinée T38 | 5f8ead22-8a97-4415-8df1-de96f9eaa980
5fb2f84b-2c47-4de7-af66-458e5b2d6871,2021-01-09 00:00:00+00:00,2020-12-01 00:00:00+00:00,declined,Sac Yza sandro tweed | 5f4abb16-b12c-4d08-9902-0a3c9e16c55c
5f9a868e-f17e-42f3-af2e-d7cea4acf741,2020-10-30 00:00:00+00:00,2020-10-29 00:00:00+00:00,declined,Combinaison Maje co actuelle T1 | 5ede0080-528a-4adb-b1f6-d72dff493675
5f91528a-9f4b-4c37-9cde-0f612166ebba,2020-10-26 00:00:00+00:00,2020-10-22 00:00:00+00:00,accepted,Robe Claudie Pierlot - Vert foncé T36 | 5edcc4f2-1bbd-4984-add4-e7d01b22eab1
5f8fe200-1d5f-41ca-8cbf-28345e39a0d6,2020-10-26 00:00:00+00:00,2020-10-22 00:00:00+00:00,accepted,Robe de grossesse Paula Janz M | 5f8aaf7e-7e3e-40b6-b373-177890210dc2
5f8f5ead-cdd7-46f1-b625-6300169bd8e2,2020-10-26 00:00:00+00:00,2020-10-22 00:00:00+00:00,cancelled,Robe grossesse & allaitement bleu pétrole - Pomkin T36 | 5e7b1839-c100-48d0-b4ea-14907dfe6dff
5f8d89fe-97a9-4e41-ac6b-c748bf52536b,2020-10-26 00:00:00+00:00,2020-10-20 00:00:00+00:00,accepted,Elegante capeline | 5d85e13f-8774-4fe3-b11a-35e35e0a2e23
5f8d7611-78d7-490d-9e7d-7941a5310ce9,2020-10-30 00:00:00+00:00,2020-10-23 00:00:00+00:00,declined,Sandales talon Asos 38 à paillettes | 5ede365e-142b-4b86-b587-aa045889ce63
5f8961a5-31c1-464c-bf57-cc35ecca1f96,2020-10-26 00:00:00+00:00,2020-10-16 00:00:00+00:00,accepted,robe longue verte M | 5f7cbebc-0648-4c10-94a3-d41323f37066
5f88c9ea-a8dc-4cb8-af91-49eb9cdc126c,2020-10-25 00:00:00+00:00,2020-10-24 00:00:00+00:00,accepted,Robe Bash prune bordeaux | 5e11e864-49ad-4438-a1e4-4b4bca671880
5f88860f-abbd-477a-be03-dc2d3c66b4db,2020-10-25 00:00:00+00:00,2020-10-24 00:00:00+00:00,declined,Robe Bash prune bordeaux | 5e11e864-49ad-4438-a1e4-4b4bca671880
5f875b88-d0d2-48fb-8f29-4475755aedb4,2020-11-09 00:00:00+00:00,2020-10-14 00:00:00+00:00,accepted,Robe vert sapin Maje T1 | 5f5e426a-b037-4ec1-8d8c-b3b422d422df
5f86e7cb-25d5-4547-8aa2-75c35b7a4d3c,2021-09-27 12:00:00+00:00,2021-09-24 12:00:00+00:00,accepted,Chapeau Diane Les Petites Mésanges | 75025288-8429-4061-aed5-5675eb9d01d4
5f862124-8890-44ea-bd58-5c8b6b9cd5c9,2020-10-26 00:00:00+00:00,2020-10-19 00:00:00+00:00,cancelled,Robe Dama Cardié Moda bleu ciel T36 | 5f50c630-8728-481a-96b6-78c018b9b453
5f861c84-81cb-4c42-b6bf-17789964d6a6,2020-10-27 00:00:00+00:00,2020-10-20 00:00:00+00:00,accepted,Robe blanche Rossini Sezane M | 5f5e2a63-5888-4c37-9b1c-1ddce2f2fc3f
5f86065a-1738-4b86-9940-18cb89684a34,2020-10-24 00:00:00+00:00,2020-10-16 00:00:00+00:00,accepted,Robe porte feuille volants | 5f6c394f-2818-42b7-9549-8f520f9179e1
5f860645-5695-4f11-84b2-4de4e8cd26d6,2020-10-24 00:00:00+00:00,2020-10-16 00:00:00+00:00,accepted,Robe longue verte Tall | 5f6c679f-2a1d-42d8-b837-298a2afa8053
5f86060c-d3b4-4778-bec0-5e5de6d5f461,2020-10-24 00:00:00+00:00,2020-10-16 00:00:00+00:00,accepted,Blouse Wax Philou | 5f6dbafe-7616-45ef-9a50-f06600c75e54
5f845172-c6f4-4ff6-9d5b-1bf82ffdda9e,2020-10-15 00:00:00+00:00,2020-10-13 00:00:00+00:00,accepted,Robe Sézane S | 5f783154-3dec-4c88-adce-71e44ebc3013
5f844e6f-df0a-47a3-bc68-925eb14a6465,2020-10-19 00:00:00+00:00,2020-10-18 00:00:00+00:00,declined,Robe sequins Sezane Gabin M | 5ead3999-620d-41db-ac9e-f517452e6a48
5f843226-b890-4e87-9f41-aa22c3574cff,2020-10-26 00:00:00+00:00,2020-10-23 00:00:00+00:00,accepted,Col en fourrure | 5f7dcccb-bc4f-4e79-82b3-d0a4353a6030
5f842632-73fe-4e70-b561-b11a33ece1fe,2020-10-15 00:00:00+00:00,2020-10-12 00:00:00+00:00,declined,Robe Apoluze T.36 | 5f783356-a89e-48ff-a08a-c53019358f8d
5f8185e8-c58d-4c42-884d-672b0b56ba3a,2020-10-21 00:00:00+00:00,2020-10-13 00:00:00+00:00,accepted,Robe Grace Sézane | 5f64c9b5-4ba0-413f-bd3e-81a7e2f05146
5f8040db-0f7a-4097-85fc-5176848913ad,2020-10-26 00:00:00+00:00,2020-10-09 00:00:00+00:00,accepted,Robe Gloria Sézane bleu marine T36/38 | 5f4bd7ed-3432-4801-be25-cba3333aefb8
5f7ee1aa-2c4f-43be-b44b-e15d42898dc3,2020-10-22 00:00:00+00:00,2020-10-15 00:00:00+00:00,cancelled,Robe verte patineuse Claudie Pierlot M | 5f7e050e-a929-44aa-9954-cafd129ea2ca
5f7e3503-c778-4c5c-ad5e-40572602b86e,2020-10-19 00:00:00+00:00,2020-10-07 00:00:00+00:00,declined,Robe mi-longue Maison Guillemette T36 | 5ef8a5a2-0f02-4e11-ac10-6b42a2739a28
5f7dbde1-4c52-4b4e-a381-8e94d25e2c8a,2020-10-11 00:00:00+00:00,2020-10-10 00:00:00+00:00,accepted,"Robe Calipige ""Carmen"" T40 | 5f4ebea1-4c74-45af-91bb-b76b463e20c8"
5f7d756a-7d31-4376-8a65-f7a583fbeda0,2020-10-13 00:00:00+00:00,2020-10-07 00:00:00+00:00,accepted,Veste façon tweed Zara T36 | 5f7224da-e299-458e-bc63-088e9704d5d6
5f7cab60-5be8-44c0-8321-d92b78b450cd,2020-10-13 00:00:00+00:00,2020-10-09 00:00:00+00:00,accepted,Top JEANNE dos nu XS/S | 5f6dbd73-5d0b-418e-a568-12f994de3b27
5f7c4eac-ae92-4e54-b254-478c9f78b192,2020-10-12 00:00:00+00:00,2020-10-08 00:00:00+00:00,accepted,Chapeau Les Petites Mésanges | 5f5f9e15-b57f-4061-8fdf-125d46b53f4a
5f7b0de3-c3bc-497f-b41e-1f083959b3d0,2020-10-19 00:00:00+00:00,2020-10-16 00:00:00+00:00,cancelled,Robe The Koople Dolce Vita M | 5f6db639-c3eb-4e73-ae20-151e3fa80a83
5f79e033-7555-45d3-ae83-5c79e7a02e67,2020-11-14 00:00:00+00:00,2020-10-24 00:00:00+00:00,accepted,Robe Libertie T34-36 | 5cfeac5c-0268-42f1-a778-f71cfcbe7fc6
5f789eb8-3c00-4050-ad4b-bd00c5e48d04,2020-10-11 00:00:00+00:00,2020-10-09 00:00:00+00:00,accepted,Chapeau bleu marine | 5cb76af9-4fbe-4ab3-b5c2-aaef722f301c
5f783627-5e3a-4002-97f9-b345069bf85b,2020-11-10 00:00:00+00:00,2020-10-19 00:00:00+00:00,accepted,Veste Bleue Marine Taille Unique | 5d090db0-d6a5-47ec-9599-1aa507946950
5f776995-4fcf-49aa-a869-9ace62de9c01,2020-10-13 00:00:00+00:00,2020-10-03 00:00:00+00:00,accepted,Robe Axelle Blanche Sézane | 5f4fdf49-d515-4e73-bd65-749d9af0678b
5f76c774-8d89-4f95-b879-e5bdcecddeb3,2020-10-15 00:00:00+00:00,2020-10-05 00:00:00+00:00,accepted,Robe Florencia Sezane vert menthe taille 38 | 5f5cda38-3648-4d61-a56e-c81a506b64b6
5f7575c8-b969-4639-bda0-ede45a58e884,2020-10-11 00:00:00+00:00,2020-10-09 00:00:00+00:00,accepted,"Chapeau Les Petites Mésanges, modèle Diane | 5efb5744-c474-4628-9f68-68a3f36fb02c"
5f742919-783e-4560-8635-f267870e3546,2020-10-29 00:00:00+00:00,2020-10-20 00:00:00+00:00,accepted,Robe longue Apoluze 38 | 5e677d96-7d33-4cb9-a6f9-86e424ce0ab7
5f73b41f-9a94-40c0-acb4-fe0a7754f313,2020-10-12 00:00:00+00:00,2020-10-05 00:00:00+00:00,accepted,Capeline avec des plumes vertes | 5ef9a98c-5be1-4084-a0cc-ea4a86c9dc5f
5f72c870-e60d-477e-b406-9c1025747c96,2020-10-12 00:00:00+00:00,2020-10-07 00:00:00+00:00,accepted,Escarpins sezane high Palermo T39 | 5f4ac050-7134-4827-9ab8-e01792290ebc
5f725a1c-c843-4585-a245-8c55eaa15c53,2020-10-06 00:00:00+00:00,2020-09-30 00:00:00+00:00,declined,Combinaison Charles Sézane T36 | 5d025780-691a-4970-a43d-750b65391f07
5f72586c-bea6-4601-bba7-c7d6b8f1bfb2,2020-10-05 00:00:00+00:00,2020-09-30 00:00:00+00:00,declined,Combinaison Charles vert sapin Sezane T38 | 5de52397-101f-48ff-97df-7733dda14678
5f720d59-b406-4114-ae39-fefc82994712,2020-10-04 00:00:00+00:00,2020-10-03 00:00:00+00:00,accepted,Robe vert émeraude Claudie Pierlot Roselie M | 5f5e4bc4-8eda-4af3-8813-765fec9b653c
5f720583-3ff7-456b-9508-aed919780e42,2020-10-27 00:00:00+00:00,2020-10-19 00:00:00+00:00,declined,Robe longue Apoluze 38 | 5e677d96-7d33-4cb9-a6f9-86e424ce0ab7
5f71eaaf-ae84-4a1e-a3a0-60094bd60f17,2020-10-04 00:00:00+00:00,2020-10-02 00:00:00+00:00,declined,"Combinaison asymétrique, T.38 | 5f6c6cd9-b823-4327-a02f-82153716cc99"
5f71cdec-0323-4eb9-8f86-9ca101e62820,2020-10-04 00:00:00+00:00,2020-10-03 00:00:00+00:00,declined,Robe midi plissée bleue ciel | 5f5e8359-2f4f-4f32-86e8-185f5827c4f1
5f70cb1f-a492-4692-ad46-c023de2288e7,2020-10-05 00:00:00+00:00,2020-10-02 00:00:00+00:00,accepted,Robe verte dos dentelle T38 | 5eb1d819-7f71-4cbb-a28e-80d485a3a926
5f6e770b-64a5-4114-8173-53053a663b8b,2020-10-05 00:00:00+00:00,2020-10-01 00:00:00+00:00,accepted,Chapeau capeline hortensia | 5ddfc438-974e-4885-82f4-58fbcbe9c7ac
5f6e563f-622a-443c-b6de-a162ad3d0715,2020-10-06 00:00:00+00:00,2020-10-01 00:00:00+00:00,declined,
5f6e2ee1-b033-441d-a2d6-8f5221c561bc,2020-10-04 00:00:00+00:00,2020-09-30 00:00:00+00:00,accepted,"Manteau en lin doré Zara, T.XS | 5cd49858-b6a7-4916-9bcc-d0ad6e275a22"
5f6e115d-b02a-4bc8-a97b-29dfe010847f,2020-10-04 00:00:00+00:00,2020-10-03 00:00:00+00:00,accepted,Capeline en paille et véritables plumes de paon | 5e68e0e7-f6fb-4e50-a538-299f74871625
5f6e049e-c198-4082-8aa1-73ed763e3d60,2020-09-29 00:00:00+00:00,2020-09-25 00:00:00+00:00,accepted,Capeline paille | 5f3d3248-f639-4da9-a502-1692c040dc34
5f6e03a8-617f-477c-ae1e-b2e72fd3c7d4,2020-10-07 00:00:00+00:00,2020-09-29 00:00:00+00:00,accepted,Elegante capeline | 5d85e13f-8774-4fe3-b11a-35e35e0a2e23
5f6dfd74-10ce-4d11-a656-6f0ecdd7abaf,2020-10-18 00:00:00+00:00,2020-09-28 00:00:00+00:00,accepted,Blouse Kate Sequins - T36 | 5f3c23ee-b599-43ea-97c4-c3fc2b4d7e18
5f6d9cee-5aa9-4457-9a97-c9398f170f1e,2020-09-28 00:00:00+00:00,2020-09-25 00:00:00+00:00,accepted,Escarpins sezane high Palermo T39 | 5f4ac050-7134-4827-9ab8-e01792290ebc
5f6cb4e5-7e7d-4d27-b835-1d13fd6f0167,2020-10-05 00:00:00+00:00,2020-10-02 00:00:00+00:00,cancelled,Robe Erell Fleuri multico - T36 | 5f19ef5d-b4a7-493d-b5cc-460c992edfc5
5f6c8b43-18a8-4055-befe-d3dfe9fb5e0f,2020-09-27 00:00:00+00:00,2020-09-26 00:00:00+00:00,accepted,Robe Florencia Sezane vert menthe taille 38 | 5f5cda38-3648-4d61-a56e-c81a506b64b6
5f6bb3c1-d5f2-4086-9d5d-f03bc9bd8a2c,2020-09-27 00:00:00+00:00,2020-09-24 00:00:00+00:00,accepted,Chapeau - Capeline en paille | 5f4c3c65-f248-446b-9dc8-5ac319bba877
5f6baedf-5e32-4475-ae22-ec803c97b60b,2020-10-12 00:00:00+00:00,2020-10-05 00:00:00+00:00,declined,Capeline avec des plumes vertes | 5ef9a98c-5be1-4084-a0cc-ea4a86c9dc5f
5f6b7cb0-b93c-42a6-b317-53f6d19404ba,2020-10-13 00:00:00+00:00,2020-10-09 00:00:00+00:00,accepted,Robe Ba&Sh longue fleurie T36 | 5f5ce134-117d-43a8-af46-eb78a20f8360
5f6b5103-7304-429c-9ec5-9a3c7e4edc54,2020-10-09 00:00:00+00:00,2020-09-25 00:00:00+00:00,declined,Robe bash cyana M | 5f52627e-a3a2-4006-b8f5-e01f63dc76be
5f6b4f10-caea-4b84-8940-04e509d6da31,2020-10-09 00:00:00+00:00,2020-09-29 00:00:00+00:00,accepted,Robe Sezane Augustine T34 | 5f51d1c5-8f83-4181-8d1d-8eb4a4041be9
5f6b4d7d-c97a-49ee-9834-b29cd80a6d2b,2020-10-04 00:00:00+00:00,2020-09-24 00:00:00+00:00,accepted,Robe Grace Sézane | 5f64c9b5-4ba0-413f-bd3e-81a7e2f05146
5f6a65d9-70db-4f45-9556-250168c6dcbe,2020-09-26 00:00:00+00:00,2020-09-25 00:00:00+00:00,accepted,Robe Erell Fleuri multico - T36 | 5f19ef5d-b4a7-493d-b5cc-460c992edfc5
5f6a5a77-9388-4986-ba1e-bff0b2017fc1,2020-10-08 00:00:00+00:00,2020-09-29 00:00:00+00:00,declined,Robe sequins Sezane Gabin M | 5ead3999-620d-41db-ac9e-f517452e6a48
5f69f62d-e94c-49b0-8791-691bc79a7b86,2020-09-28 00:00:00+00:00,2020-09-25 00:00:00+00:00,accepted,Pochette Talma - Sézane | 5f1a9d6a-34a4-4db7-83bd-72e6948b2842
5f69b558-f43b-473a-b8cd-df9469b76666,2020-09-27 00:00:00+00:00,2020-09-25 00:00:00+00:00,declined,
5f68ec4c-570f-48ae-8fbe-ca247491750c,2020-10-10 00:00:00+00:00,2020-09-22 00:00:00+00:00,accepted,Robe Roma Rose Pâle Maison Guillemette T36 | 5f60a691-1674-4f26-84cb-e2b84f379bf6
5f6877cd-79e3-41ee-9b8c-108ffc39e8d5,2020-09-27 00:00:00+00:00,2020-09-26 00:00:00+00:00,declined,
5f683f00-8256-47cc-b72b-fc23ec353d5a,2020-09-29 00:00:00+00:00,2020-09-21 00:00:00+00:00,accepted,Robe framboise Maison Guillemette taille M | 5f50bf41-8e56-4bc9-8941-f892b6a6007f
5f672262-834e-4321-9ea5-34a10125156f,2020-10-04 00:00:00+00:00,2020-09-22 00:00:00+00:00,declined,Robe Roma Maison Guillemette Rose Pale | 5d308e46-4bbf-498a-b8d0-90396089cb05
5f6623ae-3abf-4ff4-934b-5a33ff598828,2020-09-30 00:00:00+00:00,2020-09-22 00:00:00+00:00,accepted,Robe Verte An&Be S | 5f5a5350-ab93-4df4-be73-fb25a88a8853
5f660691-0bd4-4f51-bf2a-b97978b35231,2020-10-17 00:00:00+00:00,2020-09-21 00:00:00+00:00,declined,Blouse Kate Sequins - T36 | 5f3c23ee-b599-43ea-97c4-c3fc2b4d7e18
5f64ee30-661d-4ec4-992b-8185b685d221,2020-10-03 00:00:00+00:00,2020-09-18 00:00:00+00:00,accepted,"Chapeau vert émeraude et doré ""Un Chapeau à Auteuil"" | 5f46300b-2e93-4074-ad2c-1acdeb58e1ea"
5f647bd2-bcc9-4b1d-af64-e75e8dd5c927,2020-09-29 00:00:00+00:00,2020-09-24 00:00:00+00:00,cancelled,Combinaison Sezane T36 | 5cd28b4b-7b7d-4a6e-8732-44789e3b7a06
5f6457bc-87aa-4ac4-aaa2-88038d9daa4c,2020-11-01 00:00:00+00:00,2020-09-22 00:00:00+00:00,accepted,Pochette demi-lune paille Etam | 5f21503e-f4f1-4598-b6d7-fd285a796744
5f6359bd-20bd-4c71-ba54-b737bec0988c,2020-09-21 00:00:00+00:00,2020-09-18 00:00:00+00:00,accepted,Capeline paille | 5f3d3248-f639-4da9-a502-1692c040dc34
5f62f873-c0f2-4653-94ba-fe3af89f52a6,2020-09-20 00:00:00+00:00,2020-09-19 00:00:00+00:00,accepted,"Robe Calipige ""Carmen"" T40 | 5f4ebea1-4c74-45af-91bb-b76b463e20c8"
5f6254c1-2f54-4587-baee-6197264640b0,2020-09-20 00:00:00+00:00,2020-09-19 00:00:00+00:00,declined,"Robe Calipige ""Carmen"" T40 | 5f4ebea1-4c74-45af-91bb-b76b463e20c8"
5f622797-7c88-4537-b601-c708643504c3,2020-10-26 00:00:00+00:00,2020-10-21 00:00:00+00:00,accepted,"Chapeau vert émeraude et doré ""Un Chapeau à Auteuil"" | 5f46300b-2e93-4074-ad2c-1acdeb58e1ea"
5f61b5ab-39ef-4a90-a5f1-e89690ba9af4,2020-09-21 00:00:00+00:00,2020-09-18 00:00:00+00:00,accepted,Peigne en fleurs séchées et stabilisées blanc | 5f5a4915-27fb-426a-aced-ee44feecfb9e
5f60fb1d-0fc2-4ada-b61a-c391489e93d2,2020-10-04 00:00:00+00:00,2020-09-30 00:00:00+00:00,declined,"Manteau en lin doré Zara, T.XS | 5cd49858-b6a7-4916-9bcc-d0ad6e275a22"
5f60b619-4a66-4dd4-a009-d659bf2ab64e,2020-09-25 00:00:00+00:00,2020-09-16 00:00:00+00:00,accepted,Robe Claudie Pierlot - Vert foncé T36 | 5edcc4f2-1bbd-4984-add4-e7d01b22eab1
5f60a743-c02c-49c9-b4a2-3b06ba54bebe,2020-09-21 00:00:00+00:00,2020-09-16 00:00:00+00:00,accepted,Robe Jane Maison Guillemette TS | 5eb12ec7-cb88-4958-8e61-fef7c400fa77
5f609a9c-0ad4-4344-a2d3-c5f8e2c9bd6c,2020-09-20 00:00:00+00:00,2020-09-19 00:00:00+00:00,accepted,"Robe Ba&sh Vadéa, T.34 | 5cbf811b-4209-46aa-ad2e-e452d6c9c0c9"
5f6095c8-841b-4a2c-b3b0-88c2c28dd4ba,2020-10-11 00:00:00+00:00,2020-10-10 00:00:00+00:00,accepted,Peigne en fleurs séchées et stabilisées blanc | 5f5a4915-27fb-426a-aced-ee44feecfb9e
5f5e6222-935c-4c6e-91cc-33e538ee576d,2020-09-20 00:00:00+00:00,2020-09-19 00:00:00+00:00,accepted,Robe Apoluze jaune T38 | 5eedac58-7e0c-42c2-99fc-d339e6b60d79
5f5df5f4-f6c1-4633-b971-1555d8fe7684,2020-10-05 00:00:00+00:00,2020-10-02 00:00:00+00:00,accepted,"Robe bash pacey, T.0 | 5f4c20d1-abd8-402a-9cee-5aeee94970b0"
5f5dee2f-5ef5-4ac5-811d-3d4db1748813,2020-10-27 00:00:00+00:00,2020-10-21 00:00:00+00:00,cancelled,Capeline avec des plumes vertes | 5ef9a98c-5be1-4084-a0cc-ea4a86c9dc5f
5f5d0e4f-dc12-44d9-9890-7ae954df9791,2020-09-21 00:00:00+00:00,2020-09-18 00:00:00+00:00,declined,Robe Axelle Blanche Sézane | 5f4fdf49-d515-4e73-bd65-749d9af0678b
5f5d0dbd-ef1e-4e27-81e3-3e4dc93dfeb3,2020-10-11 00:00:00+00:00,2020-10-09 00:00:00+00:00,accepted,Robe Verte An&Be S | 5f5a5350-ab93-4df4-be73-fb25a88a8853
5f5d0daf-e9a1-45e4-aa2a-98e046f33c38,2020-10-04 00:00:00+00:00,2020-10-01 00:00:00+00:00,cancelled,Jolie combinaison verte Sezane iris | 5ed0fe26-2c2e-4303-8516-b2eaf241f624
5f5c80c4-cca4-4660-9f25-26a2b6574657,2020-11-01 00:00:00+00:00,2020-10-30 00:00:00+00:00,cancelled,Capeline paille avec fleurs | 5f59d716-0ca9-432f-a746-646af4edfe46
5f5c7f4d-7d76-462d-bbdd-de4ca42b8df0,2020-09-28 00:00:00+00:00,2020-09-23 00:00:00+00:00,cancelled,robe Sezane Giovana S | 5f1de90f-5e8c-4dd6-b1a8-deb3fab1a23b
5f5be1b4-6898-49f3-9707-38cd1fc31938,2021-06-15 12:00:00+00:00,2021-06-07 12:00:00+00:00,pending,Robe Atelier Camille - T1 / 36 | 5f521bc8-3701-4654-a4e9-d19efa7e9305
5f5b5fe1-3021-419e-8791-4306ed688350,2020-11-01 00:00:00+00:00,2020-10-30 00:00:00+00:00,accepted,Chapeau - Capeline en paille | 5f4c3c65-f248-446b-9dc8-5ac319bba877
5f5b54d2-76bb-4a67-a16e-2fa9c8e56214,2020-09-26 00:00:00+00:00,2020-09-14 00:00:00+00:00,accepted,"Robe noire Maison Guillemette, T.38 | 5e88711c-73e3-49d7-a0de-869c7583f764"
